_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_the_box_if_the_original_question_is_similar_to_any_of_the_questions_below,check_the_box_if_the_original_question_is_similar_to_any_of_the_questions_below_gold,question_1_body,question_1_title,question_2_body,question_2_title,question_3_body,question_3_title,question_4_body,question_4_title,question_5_body,question_5_title,user_question_body,user_question_title,user_selected_num
945666751,5/3/2016 18:05:41,true,1975199386,,5/3/2016 18:04:30,false,gifthunterclub,0.8889,30901412,GBR,H9,London,78.149.196.190,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:10:14,true,1975207436,,5/3/2016 18:03:03,false,clixsense,0.875,21875134,GBR,H9,London,87.112.158.81,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:13:48,true,1975214705,,5/3/2016 18:09:43,false,clixsense,0.8889,32228468,ESP,55,Burgos,83.43.224.119,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:28:42,true,1975237179,,5/3/2016 18:26:49,false,elite,0.7778,36680213,BIH,01,Tuzla,89.146.185.223,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:28:48,true,1975237277,,5/3/2016 18:26:00,false,neodev,0.8333,14861092,GBR,J1,Northampton,176.248.15.19,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:32:44,true,1975241769,,5/3/2016 18:28:07,false,clixsense,0.875,36337256,IND,36,Lucknow,117.197.24.11,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:34:46,true,1975244065,,5/3/2016 18:31:49,false,neodev,1.0,36754694,ITA,15,Palermo,151.52.19.128,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:35:48,true,1975245086,,5/3/2016 18:32:22,false,neodev,0.7778,34985385,SRB,00,Belgrade,93.86.222.78,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:36:08,true,1975245439,,5/3/2016 18:34:36,false,neodev,0.7778,35176006,VEN,13,Barquisimeto,186.91.166.12,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:37:01,true,1975246247,,5/3/2016 18:34:21,false,neodev,0.8571,11075499,VEN,20,San Cristóbal,190.206.158.41,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:37:57,true,1975247174,,5/3/2016 18:25:04,false,neodev,0.7778,33999110,BGR,42,Sofia,84.1.47.86,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:39:33,true,1975248586,,5/3/2016 18:33:00,false,neodev,0.8333,36425307,ESP,60,Paterna,62.117.230.200,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945666751,5/3/2016 18:42:11,true,1975250734,,5/3/2016 18:38:15,false,clixsense,0.8333,36355207,ESP,54,Fuentealbilla,188.247.145.15,0,0,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
